,Code,Date,contact_tracing,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,debt_relief,income_support,testing_policy,international_travel_controls,restrictions_internal_movements,close_public_transport,public_information_campaigns,facial_coverings,stay_home_requirements,restriction_gatherings,cancel_public_events,workplace_closures,school_closures,holiday,temp,prcp,doctors_per_1000,nurses_per_1000,beds_per_1000,number_of_arrivals,urban_population,total_vaccinations_per_100,youth_unemployment,life_expectancy,%df_population_gr_65,UN Population Division (Median Age) (2017),excess_mortality_week_n,infections_value,month,average_deaths_2015_2019_all_ages,deaths_week_n,population,accumulated,reproduction_rate_week_n-1,reproduction_rate
3603,SVK,2021-01-31,2.0,-62.265428571428565,-19.040857142857142,13.999857142857142,-54.795714285714276,-6.347,-34.918142857142854,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-6.4070133963751,0.12397163120567369,3.52,5.7,5.7,2027000.0,53.751000000000005,1.2671428571428573,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,80.95,67.44,1,1442.45,1167.663275,5454073.0,0.1882945398787292,0.9985714285714286,0.9100000000000001
3604,SVK,2021-02-07,2.0,-60.22442857142857,-17.46914285714286,13.652714285714286,-53.591857142857144,-12.632571428571428,-33.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,0.4326241134751774,0.16780141843971633,3.52,5.7,5.7,2027000.0,53.751000000000005,1.987142857142857,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,63.58,57.74,2,1198.2,761.81556,5454073.0,0.20226236832546984,0.9100000000000001,0.927142857142857
3605,SVK,2021-02-14,2.0,-59.57142857142856,-16.959142857142858,13.183714285714286,-51.93871428571429,-12.449,-31.22442857142857,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-2.5869047619047616,0.12614285714285708,3.52,5.7,5.7,2027000.0,53.751000000000005,2.8800000000000003,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,67.44,69.26,2,1198.2,808.06608,5454073.0,0.21707819642311357,0.927142857142857,0.9800000000000001
3606,SVK,2021-02-21,2.0,-58.38785714285715,-15.734714285714286,12.754857142857144,-52.12242857142858,-13.489857142857144,-31.122142857142855,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-1.5105633802816902,0.15,3.52,5.7,5.7,2027000.0,53.751000000000005,4.127142857142857,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,57.74,58.53,2,1198.2,691.8406800000001,5454073.0,0.22976304094206298,0.9800000000000001,1.014285714285714
3607,SVK,2021-02-28,2.0,-56.73485714285714,-11.142857142857142,12.428571428571429,-50.97957142857143,-11.428571428571429,-30.857,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-5.597938144329897,0.13525773195876287,3.52,5.7,5.7,2027000.0,53.751000000000005,5.5371428571428565,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,69.26,44.96,2,1198.2,829.8733200000001,5454073.0,0.2449787030719978,1.014285714285714,1.022857142857143
3608,SVK,2021-03-07,2.0,-53.67357142857143,-6.469428571428572,11.42842857142857,-47.387714285714274,5.816285714285714,-29.428571428571427,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,2.163422546634225,0.06897810218978101,3.52,5.7,5.7,2027000.0,53.751000000000005,6.918571428571428,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,58.53,,3,1392.75,815.1765750000001,5454073.0,0.25992490153688813,1.022857142857143,1.0385714285714287
3609,SVK,2021-03-14,2.0,-49.81614285714286,-3.612142857142857,10.081571428571428,-43.71442857142857,26.306,-27.469428571428573,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,4.161302681992336,0.017931034482758623,3.52,5.7,5.7,2027000.0,53.751000000000005,8.365714285714287,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,44.96,,3,1392.75,626.1804000000001,5454073.0,0.2714058699801048,1.0385714285714287,1.0214285714285716
3610,SVK,2021-03-21,2.0,-51.00028571428572,-2.9185714285714286,11.142857142857142,-46.36728571428572,13.204142857142857,-28.02057142857143,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-1.5414814814814815,0.051199999999999996,3.52,5.7,5.7,2027000.0,53.751000000000005,10.094285714285714,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,3,1392.75,,5454073.0,0.2714058699801048,1.0214285714285716,0.97
3611,SVK,2021-03-28,2.0,-51.53071428571429,-2.632857142857143,11.449285714285717,-47.08157142857142,-1.3674285714285712,-26.938714285714287,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,1.589984350547731,0.05190140845070421,3.52,5.7,5.7,2027000.0,53.751000000000005,12.192857142857145,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,3,1392.75,,5454073.0,0.2714058699801048,0.97,0.9128571428571429
3612,SVK,2021-04-04,2.0,-50.551,-1.2858571428571428,11.12257142857143,-46.245,-5.0,-25.428571428571427,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-1.5707434052757785,0.06841726618705032,3.52,5.7,5.7,2027000.0,53.751000000000005,14.661428571428571,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,4,1018.8,,5454073.0,0.2714058699801048,0.9128571428571429,0.8557142857142856
3613,SVK,2021-04-11,2.0,-47.28585714285714,1.0612857142857144,10.061142857142856,-42.51014285714286,15.714285714285714,-23.551142857142857,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,4.704331450094163,0.009661016949152543,3.52,5.7,5.7,2027000.0,53.751000000000005,17.03142857142857,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,4,1018.8,,5454073.0,0.2714058699801048,0.8557142857142856,0.8300000000000001
3614,SVK,2021-04-18,2.0,-49.999857142857145,-9.0,11.979571428571429,-45.75514285714286,43.18371428571429,-35.95928571428571,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.4995610825934906,0.03543048357835285,3.52,5.7,5.7,2027000.0,53.751000000000005,18.871428571428574,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,4,1018.8,,5454073.0,0.2714058699801048,0.8300000000000001,0.8057142857142855
3615,SVK,2021-04-25,2.0,-49.08142857142857,-9.142714285714286,10.795857142857143,-43.306285714285714,21.653142857142857,-28.469285714285714,2.0,2.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.5714285714285716,0.0,3.4995610825934906,0.03543048357835285,3.52,5.7,5.7,2027000.0,53.751000000000005,21.235714285714288,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,4,1018.8,,5454073.0,0.2714058699801048,0.8057142857142855,0.8257142857142857
3616,SVK,2021-05-02,2.0,-40.38785714285715,6.3878571428571425,8.367428571428572,-37.163428571428575,6.857285714285714,-19.367285714285714,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.5714285714285716,2.0,4.0,1.5714285714285714,2.0,2.0,0.0,9.489668254208146,0.06710407425160769,3.52,5.7,5.7,2027000.0,53.751000000000005,24.018571428571427,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,5,1198.0,,5454073.0,0.2714058699801048,0.8257142857142857,0.8185714285714286
3617,SVK,2021-05-09,2.0,-27.523666666666667,11.523666666666665,6.238,-27.476,25.0,-17.047666666666668,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,9.489668254208146,0.06710407425160769,3.52,5.7,5.7,2027000.0,53.751000000000005,26.46166666666667,16.1100006103516,77.2658536585366,16.1723638921146,41.200001,,,5,1198.0,,5454073.0,0.2714058699801048,0.8185714285714286,0.8185714285714286
3622,SVN,2020-03-29,2.0,-23.407857142857146,-0.4898571428571434,6.203857142857143,-14.408,0.5509999999999996,-10.489714285714285,0.0,0.0,2.0,3.0,0.0,0.8571428571428571,2.0,0.0,0.7142857142857143,2.0,0.0,0.0,1.2857142857142858,0.0,6.811827956989248,0.013790322580645163,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-1.23,-8.75,3,537.9,-6.616169999999999,2087946.0,0.002882785761700733,1.3439999999999999,1.3439999999999999
3623,SVN,2020-04-05,2.0,-73.12257142857142,-43.142857142857146,20.489714285714285,-54.367571428571445,-22.061285714285713,-47.714285714285715,2.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,2.0,2.5714285714285716,3.0,0.0,5.0425120772946865,0.036695652173913046,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,5.64,-5.08,4,387.25,21.840899999999998,2087946.0,0.003928832929587259,1.3439999999999999,1.2957142857142858
3624,SVN,2020-04-12,2.0,-79.46942857142858,-52.489714285714285,24.143,-63.673571428571435,-49.489714285714285,-54.08157142857143,2.0,0.42857142857142855,2.0,3.0,0.8571428571428571,2.0,2.0,0.8571428571428571,1.0,4.0,2.0,3.0,3.0,0.0,4.110144927536233,0.04034782608695652,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-8.75,14.7,4,387.25,-33.884375,2087946.0,0.003928832929587259,1.2957142857142858,1.1771428571428573
3625,SVN,2020-04-19,2.0,-77.32671428571429,-52.36742857142857,22.734714285714286,-59.12257142857142,-35.81628571428571,-53.02057142857142,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,0.0,7.852693602693602,0.0,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-5.08,8.47,4,387.25,-19.6723,2087946.0,0.003928832929587259,1.1771428571428573,0.9299999999999999
3626,SVN,2020-04-26,2.0,-74.53057142857142,-48.00014285714286,21.306142857142856,-55.95914285714285,-20.469428571428573,-54.224714285714285,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,11.477252843394574,0.04133858267716536,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,14.7,3.0,4,387.25,56.92575,2087946.0,0.006655232462908523,0.9299999999999999,0.75
3627,SVN,2020-05-03,2.0,-72.22457142857144,-46.735,20.0,-53.857142857142854,-18.163142857142855,-50.04085714285714,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.5714285714285716,3.0,0.0,12.038978494623661,0.06306451612903224,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,8.47,-2.53,5,445.69999999999993,37.750789999999995,2087946.0,0.008463267249248781,0.75,0.6428571428571429
3628,SVN,2020-05-10,2.0,-63.26528571428571,-40.77542857142857,17.00014285714286,-48.550999999999995,-7.673571428571429,-44.85728571428571,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,12.992888888888887,0.046799999999999994,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,3.0,5.38,5,445.69999999999993,13.370999999999997,2087946.0,0.009103657374280752,0.6428571428571429,0.5685714285714285
3629,SVN,2020-05-17,2.0,-58.510285714285715,-38.857000000000006,16.530714285714286,-46.714285714285715,3.8977142857142857,-50.571285714285715,2.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,12.117571059431526,0.1345736434108527,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-2.53,-0.23,5,445.69999999999993,-11.276209999999997,2087946.0,0.009103657374280752,0.5685714285714285,0.4614285714285714
3630,SVN,2020-05-24,2.0,-35.347,-26.83657142857143,10.755142857142857,-37.102,22.347,-32.000142857142855,2.0,1.0,2.0,3.0,0.0,1.1428571428571428,2.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,14.086371527777779,0.06328124999999997,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,5.38,14.25,5,445.69999999999993,23.978659999999994,2087946.0,0.010252090331838083,0.4614285714285714,0.4242857142857143
3631,SVN,2020-05-31,2.0,-28.489714285714285,-22.796,9.694,-32.65314285714286,8.347,-25.428428571428572,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,1.1428571428571428,2.5714285714285716,0.0,14.137544802867383,0.17370967741935486,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-0.23,-6.18,5,445.69999999999993,-1.0251099999999997,2087946.0,0.010252090331838083,0.4242857142857143,0.3885714285714286
3632,SVN,2020-06-07,2.0,-15.877571428571429,-17.857,5.9998571428571426,-22.469428571428573,32.938857142857145,-19.99985714285714,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,14.949652777777779,0.06726562499999998,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,14.25,-0.98,6,339.15000000000003,48.328875000000004,2087946.0,0.012566751486867955,0.3885714285714286,0.6157142857142857
3633,SVN,2020-06-14,2.0,-12.816285714285714,-17.244857142857143,4.265285714285715,-19.612142857142857,37.97971428571429,-16.203857142857142,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.7142857142857144,2.0,0.0,1.5714285714285714,0.0,14.022747156605414,0.026929133858267715,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-6.18,10.72,6,339.15000000000003,-20.95947,2087946.0,0.012566751486867955,0.6157142857142857,1.0757142857142856
3634,SVN,2020-06-21,2.0,-9.796142857142858,-16.34714285714286,2.7754285714285714,-17.469428571428573,25.10214285714286,-11.591857142857142,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,15.653105861767287,0.3050393700787401,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-0.98,7.99,6,339.15000000000003,-3.32367,2087946.0,0.012566751486867955,1.0757142857142856,1.422857142857143
3635,SVN,2020-06-28,2.0,-3.9182857142857137,-13.795857142857143,0.9591428571428571,-12.979857142857142,42.795857142857145,-10.979571428571429,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,17.928989139515455,0.13308270676691727,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,10.72,25.15,6,339.15000000000003,36.356880000000004,2087946.0,0.014308026404897443,1.422857142857143,1.5757142857142856
3636,SVN,2020-07-05,2.0,0.8368571428571429,-10.469285714285714,-0.16328571428571428,-9.591857142857142,50.857142857142854,-11.591714285714287,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,18.613199665831253,0.10924812030075187,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,7.99,4.74,7,354.84999999999997,28.352515,2087946.0,0.015665940594249084,1.5757142857142856,1.7799999999999998
3637,SVN,2020-07-12,2.0,-7.755000000000001,-22.142714285714284,1.2244285714285714,-12.653,94.2857142857143,-27.938714285714287,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,20.087362171331637,0.21999999999999997,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,25.15,-4.65,7,354.84999999999997,89.24477499999999,2087946.0,0.019940226184010503,1.7799999999999998,1.7485714285714284
3638,SVN,2020-07-19,2.0,-3.5304285714285717,-15.46957142857143,-0.7345714285714287,-9.898,91.24485714285713,-17.265428571428572,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,19.1509754028838,0.34770992366412223,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,4.74,-0.68,7,354.84999999999997,16.81989,2087946.0,0.020745797305102714,1.7485714285714284,1.542857142857143
3639,SVN,2020-07-26,2.0,-4.816571428571428,-16.673428571428573,-0.5511428571428573,-11.265142857142857,109.67357142857144,-19.040857142857142,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,18.358912869704238,0.1488489208633093,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-4.65,0.33,7,354.84999999999997,-16.500525,2087946.0,0.020745797305102714,1.542857142857143,1.1742857142857142
3640,SVN,2020-08-02,2.0,-3.5099999999999993,-16.265285714285714,-0.02042857142857144,-10.591714285714286,112.69371428571428,-21.32657142857143,1.5714285714285714,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.4285714285714284,2.0,0.8571428571428571,1.0,0.0,18.38183421516755,0.17150793650793644,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-0.68,11.58,8,443.2,-3.01376,2087946.0,0.020745797305102714,1.1742857142857142,1.0671428571428572
3641,SVN,2020-08-09,2.0,-4.7551428571428564,-16.551,0.34714285714285714,-11.245142857142858,125.81614285714286,-25.12242857142857,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,20.93000874890638,0.17606299212598422,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,0.33,5.55,8,443.2,1.4625599999999999,2087946.0,0.02081584509369495,1.0671428571428572,0.9742857142857143
3642,SVN,2020-08-16,2.0,-6.510285714285714,-15.122428571428571,0.4898571428571429,-10.918571428571429,139.6327142857143,-30.367428571428572,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,20.85777777777778,0.34935999999999984,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,11.58,11.11,8,443.2,51.322559999999996,2087946.0,0.02327388567520424,0.9742857142857143,0.9299999999999999
3643,SVN,2020-08-23,2.0,-5.551,-14.530857142857142,0.8365714285714285,-8.979571428571429,134.71442857142856,-31.796,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,21.964975845410642,0.02115942028985507,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,5.55,-2.0,8,443.2,24.597599999999996,2087946.0,0.024451962119709993,0.9299999999999999,1.1357142857142857
3644,SVN,2020-08-30,2.0,-4.102142857142858,-15.612428571428572,0.22442857142857142,-6.020428571428572,147.29485714285713,-30.87757142857143,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,20.26683501683501,0.2540151515151515,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,11.11,-5.01,8,443.2,49.23951999999999,2087946.0,0.02681023766898186,1.1357142857142857,1.3557142857142856
3645,SVN,2020-09-06,2.0,1.8164285714285717,-10.061285714285715,-0.32657142857142857,-2.0815714285714284,131.667,-24.367285714285714,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,20.426062091503272,0.10176470588235291,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-2.0,10.32,9,351.29999999999995,-7.025999999999999,2087946.0,0.02681023766898186,1.3557142857142856,1.26
3646,SVN,2020-09-13,2.0,3.4491428571428577,-8.591857142857142,0.2651428571428572,-0.24499999999999997,47.888666666666666,-19.632714285714286,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,17.893034825870647,0.24888059701492543,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,-5.01,9.44,9,351.29999999999995,-17.600129999999996,2087946.0,0.02681023766898186,1.26,1.2328571428571427
3647,SVN,2020-09-20,2.0,2.2448571428571427,-8.53057142857143,-0.6529999999999999,6.285857142857144,86.10714285714286,-16.367285714285714,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,17.03968253968254,0.10314285714285713,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,10.32,16.28,9,351.29999999999995,36.25416,2087946.0,0.028546592919548683,1.2328571428571427,1.3285714285714285
3648,SVN,2020-09-27,2.0,0.9591428571428572,-9.877571428571429,-3.265428571428571,8.612428571428572,114.40542857142859,-14.775571428571428,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,19.0246913580247,0.0,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,9.44,0.74,9,351.29999999999995,33.16271999999999,2087946.0,0.030134886869679578,1.3285714285714285,1.4299999999999997
3649,SVN,2020-10-04,2.0,-0.2858571428571429,-9.326714285714285,-3.061142857142858,6.183714285714286,96.85728571428572,-13.061285714285715,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,15.676131687242792,0.056222222222222215,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,16.28,8.68,10,377.9,61.52212,2087946.0,0.03308142475906944,1.4299999999999997,1.3314285714285714
3650,SVN,2020-10-11,2.0,-6.408142857142857,-8.714285714285714,0.6529999999999999,-0.6327142857142858,43.22457142857143,-12.081714285714286,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,11.544953350296856,0.4929770992366413,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,0.74,7.91,10,377.9,2.7964599999999997,2087946.0,0.03321535829949625,1.3314285714285714,1.337142857142857
3651,SVN,2020-10-18,2.0,-8.245,-8.591857142857142,1.102,0.8367142857142856,24.265428571428572,-10.612142857142857,1.0,1.8571428571428572,2.0,2.142857142857143,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,12.567432950191572,0.24268965517241384,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,8.68,17.81,10,377.9,32.801719999999996,2087946.0,0.03478636253044858,1.337142857142857,1.4428571428571426
3652,SVN,2020-10-25,1.1428571428571428,-12.408142857142858,-10.224285714285713,1.5102857142857145,-1.0815714285714286,19.591857142857144,-10.816428571428572,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.857142857142857,0.0,3.0,2.0,2.0,1.0,0.0,8.535066981875492,0.3171631205673759,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,7.91,32.51,10,377.9,29.89189,2087946.0,0.03621800348284869,1.4428571428571426,1.6185714285714285
3653,SVN,2020-11-01,1.0,-23.285571428571426,-11.836714285714285,5.101857142857143,-12.102142857142857,1.2244285714285714,-14.53057142857143,1.0,2.0,2.0,2.0,0.8571428571428571,0.0,2.0,3.4285714285714284,0.5714285714285714,3.4285714285714284,2.0,2.0,1.4285714285714286,0.0,7.419501133786844,0.13068027210884348,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,17.81,57.26,11,469.75,83.66247499999999,2087946.0,0.040224930625600466,1.6185714285714285,1.7014285714285713
3654,SVN,2020-11-08,1.0,-46.653000000000006,-20.408142857142856,10.551142857142858,-29.265142857142855,3.1837142857142857,-26.204,1.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,11.126053639846749,0.08413793103448274,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,32.51,66.13,11,469.75,152.715725,2087946.0,0.04753909128875938,1.7014285714285713,1.5642857142857145
3655,SVN,2020-11-15,1.0,-60.24471428571429,-34.16328571428571,14.632571428571428,-38.14271428571429,2.0000000000000004,-38.693714285714286,1.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,2.857142857142857,2.0,10.143678160919546,0.01827586206896552,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,57.26,87.82,11,469.75,268.97884999999997,2087946.0,0.06042155328729766,1.5642857142857145,1.1928571428571428
3656,SVN,2020-11-22,1.0,-59.63271428571428,-33.04071428571429,14.816285714285714,-40.142857142857146,-6.6938571428571425,-35.408,1.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0350241545893715,0.007753623188405799,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,66.13,93.18,11,469.75,310.645675,2087946.0,0.07529960449168704,1.1928571428571428,1.0271428571428571
3657,SVN,2020-11-29,1.0,-57.918285714285716,-30.040714285714284,15.489857142857144,-43.89785714285714,-19.12242857142857,-33.898,1.0,2.0,2.0,2.0,2.0,0.8571428571428571,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,4.4209702660406895,0.12232394366197184,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,87.82,108.65,11,469.75,412.53444999999994,2087946.0,0.09505751250271798,1.0271428571428571,1.0199999999999998
3658,SVN,2020-12-06,1.0,-64.16342857142857,-33.57157142857143,16.63242857142857,-51.428714285714285,-21.061285714285713,-34.89785714285714,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,0.5344687753446875,0.010218978102189783,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,93.18,98.65,12,406.35,378.63693000000006,2087946.0,0.11319193408258642,1.0199999999999998,1.0199999999999998
3659,SVN,2020-12-13,1.0,-63.653,-33.02057142857143,16.550857142857144,-52.530571428571434,-22.93885714285714,-34.18385714285714,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,-1.358796296296296,0.008125,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,108.65,92.29,12,406.35,441.49927500000007,2087946.0,0.1343370822329696,1.0199999999999998,1.0242857142857145
3660,SVN,2020-12-20,1.0,-63.83671428571428,-31.77542857142857,17.12257142857143,-55.408285714285725,-32.48985714285714,-34.57142857142857,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,0.0,0.8413848631239934,0.38934782608695656,3.18,10.14,4.43,3032000.0,54.273,,8.14999961853027,81.37804878048779,20.1862840087865,44.5,98.65,74.86,12,406.35,400.8642750000001,2087946.0,0.15353605936168846,1.0242857142857145,1.0242857142857142
