Entity,Code,Date,retail_and_recreation
Austria,AUT,2020-05-22,-29.429
Austria,AUT,2020-05-23,-29.429
Austria,AUT,2020-05-24,-30
Austria,AUT,2020-05-25,-30.286
Austria,AUT,2020-05-26,-30.714
Austria,AUT,2020-05-27,-31.714
Austria,AUT,2020-05-28,-27.143
Austria,AUT,2020-05-29,-27.571
Austria,AUT,2020-05-30,-26.429
Austria,AUT,2020-05-31,-26.429
Austria,AUT,2020-06-01,-29.857
Austria,AUT,2020-06-02,-28.143
Austria,AUT,2020-06-03,-27.714
Austria,AUT,2020-06-04,-26.714
Austria,AUT,2020-06-05,-26.286
Austria,AUT,2020-06-06,-25.714
Austria,AUT,2020-06-07,-23.714
Austria,AUT,2020-06-08,-19.143
Austria,AUT,2020-06-09,-19.286
Austria,AUT,2020-06-10,-18
Austria,AUT,2020-06-11,-22
Austria,AUT,2020-06-12,-20.714
Austria,AUT,2020-06-13,-20.857
Austria,AUT,2020-06-14,-21.571
Austria,AUT,2020-06-15,-21.286
Austria,AUT,2020-06-16,-20.857
Austria,AUT,2020-06-17,-21.286
Austria,AUT,2020-06-18,-16.571
Austria,AUT,2020-06-19,-17.429
Austria,AUT,2020-06-20,-17.286
Austria,AUT,2020-06-21,-17.286
Austria,AUT,2020-06-22,-17
Austria,AUT,2020-06-23,-16.714
Austria,AUT,2020-06-24,-16.571
Austria,AUT,2020-06-25,-16.286
Austria,AUT,2020-06-26,-15.857
Austria,AUT,2020-06-27,-15.571
Austria,AUT,2020-06-28,-12.571
Austria,AUT,2020-06-29,-12.714
Austria,AUT,2020-06-30,-11.714
Austria,AUT,2020-07-01,-11.286
Austria,AUT,2020-07-02,-10.571
Austria,AUT,2020-07-03,-9.286
Austria,AUT,2020-07-04,-8.429
Austria,AUT,2020-07-05,-7.286
Austria,AUT,2020-07-06,-6.429
Austria,AUT,2020-07-07,-5.857
Austria,AUT,2020-07-08,-5
Austria,AUT,2020-07-09,-4.857
Austria,AUT,2020-07-10,-6.143
Austria,AUT,2020-07-11,-6.857
Austria,AUT,2020-07-12,-6
Austria,AUT,2020-07-13,-5.286
Austria,AUT,2020-07-14,-5.714
Austria,AUT,2020-07-15,-5.857
Austria,AUT,2020-07-16,-5.857
Austria,AUT,2020-07-17,-5.429
Austria,AUT,2020-07-18,-5.143
Austria,AUT,2020-07-19,-5.857
Austria,AUT,2020-07-20,-6.143
Austria,AUT,2020-07-21,-6.571
Austria,AUT,2020-07-22,-6.286
Austria,AUT,2020-07-23,-6.143
Austria,AUT,2020-07-24,-6.429
Austria,AUT,2020-07-25,-6
Austria,AUT,2020-07-26,-6
Austria,AUT,2020-07-27,-5.857
Austria,AUT,2020-07-28,-6.714
Austria,AUT,2020-07-29,-6.714
Austria,AUT,2020-07-30,-6.714
Austria,AUT,2020-07-31,-6.429
Austria,AUT,2020-08-01,-7
Austria,AUT,2020-08-02,-7.429
Austria,AUT,2020-08-03,-6.857
Austria,AUT,2020-08-04,-5.286
Austria,AUT,2020-08-05,-4.714
Austria,AUT,2020-08-06,-4
Austria,AUT,2020-08-07,-3.857
Austria,AUT,2020-08-08,-3.714
Austria,AUT,2020-08-09,-2.857
Austria,AUT,2020-08-10,-3.429
Austria,AUT,2020-08-11,-3.429
Austria,AUT,2020-08-12,-4
Austria,AUT,2020-08-13,-5
Austria,AUT,2020-08-14,-4.143
Austria,AUT,2020-08-15,-7.714
Austria,AUT,2020-08-16,-7
Austria,AUT,2020-08-17,-6.429
Austria,AUT,2020-08-18,-6.286
Austria,AUT,2020-08-19,-6
Austria,AUT,2020-08-20,-5.714
Austria,AUT,2020-08-21,-7.286
Austria,AUT,2020-08-22,-4.429
Austria,AUT,2020-08-23,-5.286
Austria,AUT,2020-08-24,-5.857
Austria,AUT,2020-08-25,-6.286
Austria,AUT,2020-08-26,-7.143
Austria,AUT,2020-08-27,-7.143
Austria,AUT,2020-08-28,-6.571
Austria,AUT,2020-08-29,-5.714
Austria,AUT,2020-08-30,-7.857
Austria,AUT,2020-08-31,-8
Austria,AUT,2020-09-01,-8.429
Austria,AUT,2020-09-02,-8.143
Austria,AUT,2020-09-03,-7.857
Austria,AUT,2020-09-04,-7.143
Austria,AUT,2020-09-05,-6.143
Austria,AUT,2020-09-06,-6.286
Austria,AUT,2020-09-07,-5.714
Austria,AUT,2020-09-08,-4.857
Austria,AUT,2020-09-09,-4.571
Austria,AUT,2020-09-10,-4.714
Austria,AUT,2020-09-11,-4.714
Austria,AUT,2020-09-12,-4.571
Austria,AUT,2020-09-13,-1.429
Austria,AUT,2020-09-14,-2
Austria,AUT,2020-09-15,-2.857
Austria,AUT,2020-09-16,-3.714
Austria,AUT,2020-09-17,-4.714
Austria,AUT,2020-09-18,-5.571
Austria,AUT,2020-09-19,-6.286
Austria,AUT,2020-09-20,-7.143
Austria,AUT,2020-09-21,-8.286
Austria,AUT,2020-09-22,-9.286
Austria,AUT,2020-09-23,-10.714
Austria,AUT,2020-09-24,-11.429
Austria,AUT,2020-09-25,-13.286
Austria,AUT,2020-09-26,-14.857
Austria,AUT,2020-09-27,-17.143
Austria,AUT,2020-09-28,-18.571
Austria,AUT,2020-09-29,-19.571
Austria,AUT,2020-09-30,-19.429
Austria,AUT,2020-10-01,-19.143
Austria,AUT,2020-10-02,-18.429
Austria,AUT,2020-10-03,-17.857
Austria,AUT,2020-10-04,-17.286
Austria,AUT,2020-10-05,-17
Austria,AUT,2020-10-06,-16.714
Austria,AUT,2020-10-07,-17.143
Austria,AUT,2020-10-08,-17.857
Austria,AUT,2020-10-09,-17.857
Austria,AUT,2020-10-10,-18.143
Austria,AUT,2020-10-11,-21.857
Austria,AUT,2020-10-12,-22.143
Austria,AUT,2020-10-13,-23.143
Austria,AUT,2020-10-14,-23.429
Austria,AUT,2020-10-15,-23.857
Austria,AUT,2020-10-16,-24.429
Austria,AUT,2020-10-17,-24.714
Austria,AUT,2020-10-18,-23.286
Austria,AUT,2020-10-19,-23.429
Austria,AUT,2020-10-20,-23.143
Austria,AUT,2020-10-21,-23.286
Austria,AUT,2020-10-22,-23.429
Austria,AUT,2020-10-23,-23.429
Austria,AUT,2020-10-24,-24
Austria,AUT,2020-10-25,-23.143
Austria,AUT,2020-10-26,-28.143
Austria,AUT,2020-10-27,-27.714
Austria,AUT,2020-10-28,-27.286
Austria,AUT,2020-10-29,-27.429
Austria,AUT,2020-10-30,-27.286
Austria,AUT,2020-10-31,-27
Austria,AUT,2020-11-01,-29
Austria,AUT,2020-11-02,-23.429
Austria,AUT,2020-11-03,-28
Austria,AUT,2020-11-04,-32
Austria,AUT,2020-11-05,-35
Austria,AUT,2020-11-06,-38.286
Austria,AUT,2020-11-07,-41.429
Austria,AUT,2020-11-08,-45.429
Austria,AUT,2020-11-09,-48.714
Austria,AUT,2020-11-10,-47.429
Austria,AUT,2020-11-11,-46.857
Austria,AUT,2020-11-12,-46.714
Austria,AUT,2020-11-13,-46.143
Austria,AUT,2020-11-14,-45
Austria,AUT,2020-11-15,-45.143
Austria,AUT,2020-11-16,-42.143
Austria,AUT,2020-11-17,-46.143
Austria,AUT,2020-11-18,-49.571
Austria,AUT,2020-11-19,-53.143
Austria,AUT,2020-11-20,-57.143
Austria,AUT,2020-11-21,-62.143
Austria,AUT,2020-11-22,-62.857
Austria,AUT,2020-11-23,-69.286
Austria,AUT,2020-11-24,-68.714
Austria,AUT,2020-11-25,-68.571
Austria,AUT,2020-11-26,-68.286
Austria,AUT,2020-11-27,-67.857
Austria,AUT,2020-11-28,-67.571
Austria,AUT,2020-11-29,-67.571
Austria,AUT,2020-11-30,-67
Austria,AUT,2020-12-01,-66.571
Austria,AUT,2020-12-02,-66.286
Austria,AUT,2020-12-03,-66
Austria,AUT,2020-12-04,-65.571
Austria,AUT,2020-12-05,-65.143
Austria,AUT,2020-12-06,-65.143
Austria,AUT,2020-12-07,-60.143
Austria,AUT,2020-12-08,-58.429
Austria,AUT,2020-12-09,-54.714
Austria,AUT,2020-12-10,-51.143
Austria,AUT,2020-12-11,-47.714
Austria,AUT,2020-12-12,-43.571
Austria,AUT,2020-12-13,-42.857
Austria,AUT,2020-12-14,-43.714
Austria,AUT,2020-12-15,-41.429
Austria,AUT,2020-12-16,-41
Austria,AUT,2020-12-17,-40.571
Austria,AUT,2020-12-18,-40.286
Austria,AUT,2020-12-19,-40.143
Austria,AUT,2020-12-20,-40.429
Austria,AUT,2020-12-21,-38.714
Austria,AUT,2020-12-22,-37.286
Austria,AUT,2020-12-23,-35.571
Austria,AUT,2020-12-24,-39.286
Austria,AUT,2020-12-25,-46.714
Austria,AUT,2020-12-26,-53.571
Austria,AUT,2020-12-27,-54
Austria,AUT,2020-12-28,-60.714
Austria,AUT,2020-12-29,-66.286
Austria,AUT,2020-12-30,-71.571
Austria,AUT,2020-12-31,-72.286
Austria,AUT,2021-01-01,-72.286
Austria,AUT,2021-01-02,-70.571
Austria,AUT,2021-01-03,-70.714
Austria,AUT,2021-01-04,-70.143
Austria,AUT,2021-01-05,-69.714
Austria,AUT,2021-01-06,-72.857
Austria,AUT,2021-01-07,-72.286
Austria,AUT,2021-01-08,-68.857
Austria,AUT,2021-01-09,-68.286
Austria,AUT,2021-01-10,-68
Austria,AUT,2021-01-11,-67.714
Austria,AUT,2021-01-12,-68.143
Austria,AUT,2021-01-13,-65.571
Austria,AUT,2021-01-14,-66
Austria,AUT,2021-01-15,-66
Austria,AUT,2021-01-16,-66
Austria,AUT,2021-01-17,-66.286
Austria,AUT,2021-01-18,-66.714
Austria,AUT,2021-01-19,-66.714
Austria,AUT,2021-01-20,-66.571
Austria,AUT,2021-01-21,-66.286
Austria,AUT,2021-01-22,-66.143
Austria,AUT,2021-01-23,-66.429
Austria,AUT,2021-01-24,-66
Austria,AUT,2021-01-25,-65.857
Austria,AUT,2021-01-26,-66
Bahamas,BHS,2020-02-17,2.667
Bahamas,BHS,2020-02-18,2.75
Bahamas,BHS,2020-02-19,2.2
Bahamas,BHS,2020-02-20,2
Bahamas,BHS,2020-02-21,1.571
Bahamas,BHS,2020-02-22,1.286
Bahamas,BHS,2020-02-23,0.571
Bahamas,BHS,2020-02-24,0.857
Bahamas,BHS,2020-02-25,0.429
Bahamas,BHS,2020-02-26,0.714
Bahamas,BHS,2020-02-27,1
Bahamas,BHS,2020-02-28,2
Bahamas,BHS,2020-02-29,2.857
Bahamas,BHS,2020-03-01,3.143
Bahamas,BHS,2020-03-02,3.143
Bahamas,BHS,2020-03-03,3.286
Bahamas,BHS,2020-03-04,3.143
Bahamas,BHS,2020-03-05,2.571
Bahamas,BHS,2020-03-06,1.857
Bahamas,BHS,2020-03-07,1
Bahamas,BHS,2020-03-08,0.143
Bahamas,BHS,2020-03-09,-0.429
Bahamas,BHS,2020-03-10,-0.714
Bahamas,BHS,2020-03-11,-1.143
Bahamas,BHS,2020-03-12,-1.143
Bahamas,BHS,2020-03-13,-1.143
Bahamas,BHS,2020-03-14,-1.286
Bahamas,BHS,2020-03-15,-2
Bahamas,BHS,2020-03-16,-2.857
Bahamas,BHS,2020-03-17,-5
Bahamas,BHS,2020-03-18,-7.571
Bahamas,BHS,2020-03-19,-10.429
Bahamas,BHS,2020-03-20,-16.714
Bahamas,BHS,2020-03-21,-24
Bahamas,BHS,2020-03-22,-30.714
Bahamas,BHS,2020-03-23,-36.429
Bahamas,BHS,2020-03-24,-44
Bahamas,BHS,2020-03-25,-50.857
Bahamas,BHS,2020-03-26,-57.143
Bahamas,BHS,2020-03-27,-59.857
Bahamas,BHS,2020-03-28,-62
Bahamas,BHS,2020-03-29,-63.714
Bahamas,BHS,2020-03-30,-66
Bahamas,BHS,2020-03-31,-65.143
Bahamas,BHS,2020-04-01,-64.714
Bahamas,BHS,2020-04-02,-64.571
Bahamas,BHS,2020-04-03,-64.571
Bahamas,BHS,2020-04-04,-68.714
Bahamas,BHS,2020-04-05,-72.857
Bahamas,BHS,2020-04-06,-71
Bahamas,BHS,2020-04-07,-68.714
Bahamas,BHS,2020-04-08,-66.429
Bahamas,BHS,2020-04-09,-70
Bahamas,BHS,2020-04-10,-75
Bahamas,BHS,2020-04-11,-75
Bahamas,BHS,2020-04-12,-75
Bahamas,BHS,2020-04-13,-81.571
Bahamas,BHS,2020-04-14,-80.714
Bahamas,BHS,2020-04-15,-81
Bahamas,BHS,2020-04-16,-75.857
Bahamas,BHS,2020-04-17,-69.571
Bahamas,BHS,2020-04-18,-69
Bahamas,BHS,2020-04-19,-69
Bahamas,BHS,2020-04-20,-63.143
Bahamas,BHS,2020-04-21,-65
Bahamas,BHS,2020-04-22,-65.143
Bahamas,BHS,2020-04-23,-65.857
Bahamas,BHS,2020-04-24,-65.286
Bahamas,BHS,2020-04-25,-65.429
Bahamas,BHS,2020-04-26,-65.286
Bahamas,BHS,2020-04-27,-64.714
Bahamas,BHS,2020-04-28,-63.857
Bahamas,BHS,2020-04-29,-63
Bahamas,BHS,2020-04-30,-62.143
Bahamas,BHS,2020-05-01,-61.429
Bahamas,BHS,2020-05-02,-61.286
Bahamas,BHS,2020-05-03,-61.286
Bahamas,BHS,2020-05-04,-59.857
Bahamas,BHS,2020-05-05,-59.143
Bahamas,BHS,2020-05-06,-58.429
Bahamas,BHS,2020-05-07,-57.429
Bahamas,BHS,2020-05-08,-56.143
Bahamas,BHS,2020-05-09,-56
Bahamas,BHS,2020-05-10,-56
Bahamas,BHS,2020-05-11,-56.857
Bahamas,BHS,2020-05-12,-56.571
Bahamas,BHS,2020-05-13,-56.857
Bahamas,BHS,2020-05-14,-57.286
Bahamas,BHS,2020-05-15,-58
Bahamas,BHS,2020-05-16,-58
Bahamas,BHS,2020-05-17,-58
Bahamas,BHS,2020-05-18,-56.286
Bahamas,BHS,2020-05-19,-55.857
Bahamas,BHS,2020-05-20,-55.429
Bahamas,BHS,2020-05-21,-54.571
Bahamas,BHS,2020-05-22,-53.571
Bahamas,BHS,2020-05-23,-53.429
Bahamas,BHS,2020-05-24,-53.429
Bahamas,BHS,2020-05-25,-54
Bahamas,BHS,2020-05-26,-53.571
Bahamas,BHS,2020-05-27,-52.571
Bahamas,BHS,2020-05-28,-51.143
Bahamas,BHS,2020-05-29,-50.143
Bahamas,BHS,2020-05-30,-49.857
Bahamas,BHS,2020-05-31,-49.714
Bahamas,BHS,2020-06-01,-54.286
Bahamas,BHS,2020-06-02,-52.857
Bahamas,BHS,2020-06-03,-52
Bahamas,BHS,2020-06-04,-50.286
Bahamas,BHS,2020-06-05,-56.286
Bahamas,BHS,2020-06-06,-56
Bahamas,BHS,2020-06-07,-55.571
Bahamas,BHS,2020-06-08,-48
Bahamas,BHS,2020-06-09,-47.857
Bahamas,BHS,2020-06-10,-48
Bahamas,BHS,2020-06-11,-49.143
Bahamas,BHS,2020-06-12,-43.429
Bahamas,BHS,2020-06-13,-36.571
Bahamas,BHS,2020-06-14,-31.286
Bahamas,BHS,2020-06-15,-32.571
Bahamas,BHS,2020-06-16,-33.286
Bahamas,BHS,2020-06-17,-33
Bahamas,BHS,2020-06-18,-33.143
Bahamas,BHS,2020-06-19,-32.714
Bahamas,BHS,2020-06-20,-31.286
Bahamas,BHS,2020-06-21,-30.286
Bahamas,BHS,2020-06-22,-30
Bahamas,BHS,2020-06-23,-29
Bahamas,BHS,2020-06-24,-28.714
Bahamas,BHS,2020-06-25,-27.714
Bahamas,BHS,2020-06-26,-26.571
Bahamas,BHS,2020-06-27,-25.857
Bahamas,BHS,2020-06-28,-24.714
Bahamas,BHS,2020-06-29,-23
Bahamas,BHS,2020-06-30,-22
Bahamas,BHS,2020-07-01,-21.286
Bahamas,BHS,2020-07-02,-21
Bahamas,BHS,2020-07-03,-21.143
Bahamas,BHS,2020-07-04,-21.429
Bahamas,BHS,2020-07-05,-21.286
Bahamas,BHS,2020-07-06,-21.571
Bahamas,BHS,2020-07-07,-22.143
Bahamas,BHS,2020-07-08,-22.143
Bahamas,BHS,2020-07-09,-21
Bahamas,BHS,2020-07-10,-25.429
Bahamas,BHS,2020-07-11,-26.143
Bahamas,BHS,2020-07-12,-26.571
Bahamas,BHS,2020-07-13,-27
Bahamas,BHS,2020-07-14,-27.286
Bahamas,BHS,2020-07-15,-27.714
Bahamas,BHS,2020-07-16,-29.286
Bahamas,BHS,2020-07-17,-25.571
Bahamas,BHS,2020-07-18,-24.714
Bahamas,BHS,2020-07-19,-24.286
Bahamas,BHS,2020-07-20,-24.571
Bahamas,BHS,2020-07-21,-24.571
Bahamas,BHS,2020-07-22,-25
Bahamas,BHS,2020-07-23,-25.143
Bahamas,BHS,2020-07-24,-25.714
Bahamas,BHS,2020-07-25,-34.429
Bahamas,BHS,2020-07-26,-41.429
Bahamas,BHS,2020-07-27,-43.143
Bahamas,BHS,2020-07-28,-44.857
Bahamas,BHS,2020-07-29,-45.571
Bahamas,BHS,2020-07-30,-46.429
Bahamas,BHS,2020-07-31,-46.714
Bahamas,BHS,2020-08-01,-47.143
Bahamas,BHS,2020-08-02,-46.286
Bahamas,BHS,2020-08-03,-53
Bahamas,BHS,2020-08-04,-51
Bahamas,BHS,2020-08-05,-56.571
Bahamas,BHS,2020-08-06,-65.286
Bahamas,BHS,2020-08-07,-69.571
Bahamas,BHS,2020-08-08,-69.429
Bahamas,BHS,2020-08-09,-71.143
Bahamas,BHS,2020-08-10,-67.143
Bahamas,BHS,2020-08-11,-76.571
Bahamas,BHS,2020-08-12,-74
Bahamas,BHS,2020-08-13,-73.286
Bahamas,BHS,2020-08-14,-72.429
Bahamas,BHS,2020-08-15,-72
Bahamas,BHS,2020-08-16,-71.857
Bahamas,BHS,2020-08-17,-71.286
Bahamas,BHS,2020-08-18,-71.714
Bahamas,BHS,2020-08-19,-71.857
Bahamas,BHS,2020-08-20,-68.143
Bahamas,BHS,2020-08-21,-68.429
Bahamas,BHS,2020-08-22,-66
Bahamas,BHS,2020-08-23,-64
Bahamas,BHS,2020-08-24,-64.286
Bahamas,BHS,2020-08-25,-59.714
Bahamas,BHS,2020-08-26,-60
Bahamas,BHS,2020-08-27,-59.286
Bahamas,BHS,2020-08-28,-58.714
Bahamas,BHS,2020-08-29,-57.857
Bahamas,BHS,2020-08-30,-56.429
Bahamas,BHS,2020-08-31,-53
Bahamas,BHS,2020-09-01,-49.286
Bahamas,BHS,2020-09-02,-46.286
Bahamas,BHS,2020-09-03,-43.571
Bahamas,BHS,2020-09-04,-40.714
Bahamas,BHS,2020-09-05,-37.143
Bahamas,BHS,2020-09-06,-35
Bahamas,BHS,2020-09-07,-35.714
Bahamas,BHS,2020-09-08,-35.857
Bahamas,BHS,2020-09-09,-36.143
Bahamas,BHS,2020-09-10,-36
Bahamas,BHS,2020-09-11,-37.143
Bahamas,BHS,2020-09-12,-37.429
Bahamas,BHS,2020-09-13,-36.429
Bahamas,BHS,2020-09-14,-36.143
Bahamas,BHS,2020-09-15,-36
Bahamas,BHS,2020-09-16,-35.714
Bahamas,BHS,2020-09-17,-35.714
Bahamas,BHS,2020-09-18,-34.429
Bahamas,BHS,2020-09-19,-33.571
Bahamas,BHS,2020-09-20,-33.286
Bahamas,BHS,2020-09-21,-34.286
Bahamas,BHS,2020-09-22,-34.429
Bahamas,BHS,2020-09-23,-34.714
Bahamas,BHS,2020-09-24,-35.143
Bahamas,BHS,2020-09-25,-35.714
Bahamas,BHS,2020-09-26,-36.286
Bahamas,BHS,2020-09-27,-36.429
Bahamas,BHS,2020-09-28,-35.286
Bahamas,BHS,2020-09-29,-35
Bahamas,BHS,2020-09-30,-34.429
Bahamas,BHS,2020-10-01,-34
Bahamas,BHS,2020-10-02,-33.857
Bahamas,BHS,2020-10-03,-33.429
Bahamas,BHS,2020-10-04,-33.286
Bahamas,BHS,2020-10-05,-33.714
Bahamas,BHS,2020-10-06,-34
Bahamas,BHS,2020-10-07,-34
Bahamas,BHS,2020-10-08,-33.571
Bahamas,BHS,2020-10-09,-33.714
Bahamas,BHS,2020-10-10,-40.714
Bahamas,BHS,2020-10-11,-46.143
Bahamas,BHS,2020-10-12,-54.143
Bahamas,BHS,2020-10-13,-55
Bahamas,BHS,2020-10-14,-56.429
Bahamas,BHS,2020-10-15,-57.714
Bahamas,BHS,2020-10-16,-58.143
Bahamas,BHS,2020-10-17,-58.286
Bahamas,BHS,2020-10-18,-58.429
Bahamas,BHS,2020-10-19,-51.571
Bahamas,BHS,2020-10-20,-51.714
Bahamas,BHS,2020-10-21,-52.571
Bahamas,BHS,2020-10-22,-52.429
Bahamas,BHS,2020-10-23,-51.857
Bahamas,BHS,2020-10-24,-51.857
Bahamas,BHS,2020-10-25,-52
Bahamas,BHS,2020-10-26,-51.286
Bahamas,BHS,2020-10-27,-51
Bahamas,BHS,2020-10-28,-49.429
Bahamas,BHS,2020-10-29,-48.857
Bahamas,BHS,2020-10-30,-48.571
Bahamas,BHS,2020-10-31,-48.429
Bahamas,BHS,2020-11-01,-48
Bahamas,BHS,2020-11-02,-47.571
Bahamas,BHS,2020-11-03,-47.143
Bahamas,BHS,2020-11-04,-47.571
Bahamas,BHS,2020-11-05,-48
Bahamas,BHS,2020-11-06,-48.571
Bahamas,BHS,2020-11-07,-48.571
Bahamas,BHS,2020-11-08,-49.143
Bahamas,BHS,2020-11-09,-49.286
Bahamas,BHS,2020-11-10,-49.286
Bahamas,BHS,2020-11-11,-49
Bahamas,BHS,2020-11-12,-48.714
Bahamas,BHS,2020-11-13,-48.286
Bahamas,BHS,2020-11-14,-42.571
Bahamas,BHS,2020-11-15,-39.286
Bahamas,BHS,2020-11-16,-39.286
Bahamas,BHS,2020-11-17,-39.143
Bahamas,BHS,2020-11-18,-38.714
Bahamas,BHS,2020-11-19,-38.286
Bahamas,BHS,2020-11-20,-38.143
Bahamas,BHS,2020-11-21,-37.857
Bahamas,BHS,2020-11-22,-37.714
Bahamas,BHS,2020-11-23,-37.429
Bahamas,BHS,2020-11-24,-37.429
Bahamas,BHS,2020-11-25,-37.286
Bahamas,BHS,2020-11-26,-37.571
Bahamas,BHS,2020-11-27,-37
Bahamas,BHS,2020-11-28,-36.429
Bahamas,BHS,2020-11-29,-36
Bahamas,BHS,2020-11-30,-35.143
Bahamas,BHS,2020-12-01,-34.857
Bahamas,BHS,2020-12-02,-34.429
Bahamas,BHS,2020-12-03,-33.429
Bahamas,BHS,2020-12-04,-33.429
Bahamas,BHS,2020-12-05,-32.429
Bahamas,BHS,2020-12-06,-31.571
Bahamas,BHS,2020-12-07,-32.143
Bahamas,BHS,2020-12-08,-31.857
Bahamas,BHS,2020-12-09,-31.857
Bahamas,BHS,2020-12-10,-31.857
Bahamas,BHS,2020-12-11,-31.571
Bahamas,BHS,2020-12-12,-31
Bahamas,BHS,2020-12-13,-29.571
Bahamas,BHS,2020-12-14,-28.857
Bahamas,BHS,2020-12-15,-27.857
Bahamas,BHS,2020-12-16,-26.571
Bahamas,BHS,2020-12-17,-25.429
Bahamas,BHS,2020-12-18,-24.571
Bahamas,BHS,2020-12-19,-23.714
Bahamas,BHS,2020-12-20,-21.714
Bahamas,BHS,2020-12-21,-19.429
Bahamas,BHS,2020-12-22,-17.143
Bahamas,BHS,2020-12-23,-14.714
Bahamas,BHS,2020-12-24,-11.857
Bahamas,BHS,2020-12-25,-19.429
Bahamas,BHS,2020-12-26,-24.143
Bahamas,BHS,2020-12-27,-27.429
Bahamas,BHS,2020-12-28,-34
Bahamas,BHS,2020-12-29,-36.286
Bahamas,BHS,2020-12-30,-38.857
Bahamas,BHS,2020-12-31,-41.429
Bahamas,BHS,2021-01-01,-40.286
Bahamas,BHS,2021-01-02,-38
Bahamas,BHS,2021-01-03,-38
Bahamas,BHS,2021-01-04,-34.714
Bahamas,BHS,2021-01-05,-36.286
Bahamas,BHS,2021-01-06,-37.857
Bahamas,BHS,2021-01-07,-39.857
Bahamas,BHS,2021-01-08,-35
Bahamas,BHS,2021-01-09,-34.143
Bahamas,BHS,2021-01-10,-33.714
Bahamas,BHS,2021-01-11,-36.714
Bahamas,BHS,2021-01-12,-37
Bahamas,BHS,2021-01-13,-37.286
Bahamas,BHS,2021-01-14,-37.714
Bahamas,BHS,2021-01-15,-38.429
Bahamas,BHS,2021-01-16,-39.286
Bahamas,BHS,2021-01-17,-39.714
Bahamas,BHS,2021-01-18,-37.429
Bahamas,BHS,2021-01-19,-37.429
Bahamas,BHS,2021-01-20,-37.714
Bahamas,BHS,2021-01-21,-37.714
Bahamas,BHS,2021-01-22,-37.286
Bahamas,BHS,2021-01-23,-36.857
Bahamas,BHS,2021-01-24,-36.143
Bahamas,BHS,2021-01-25,-36
Bahamas,BHS,2021-01-26,-35.714
Bahrain,BHR,2020-02-17,-3.333
Bahrain,BHR,2020-02-18,-3.75
Bahrain,BHR,2020-02-19,-4
Bahrain,BHR,2020-02-20,-3.833
Bahrain,BHR,2020-02-21,-3.857
Bahrain,BHR,2020-02-22,-4
Bahrain,BHR,2020-02-23,-4.286
Bahrain,BHR,2020-02-24,-4.571
Bahrain,BHR,2020-02-25,-5.143
Bahrain,BHR,2020-02-26,-6.143
Bahrain,BHR,2020-02-27,-7.429
Bahrain,BHR,2020-02-28,-9.571
Bahrain,BHR,2020-02-29,-10.714
Bahrain,BHR,2020-03-01,-11.143
Bahrain,BHR,2020-03-02,-11.571
Bahrain,BHR,2020-03-03,-11.571
Bahrain,BHR,2020-03-04,-11.286
Bahrain,BHR,2020-03-05,-11
Bahrain,BHR,2020-03-06,-10.571
Bahrain,BHR,2020-03-07,-10.714
Bahrain,BHR,2020-03-08,-11.286
Bahrain,BHR,2020-03-09,-11.857
Bahrain,BHR,2020-03-10,-12.571
Bahrain,BHR,2020-03-11,-13.286
Bahrain,BHR,2020-03-12,-14.286
Bahrain,BHR,2020-03-13,-15.714
Bahrain,BHR,2020-03-14,-17.286
Bahrain,BHR,2020-03-15,-18
Bahrain,BHR,2020-03-16,-18.857
Bahrain,BHR,2020-03-17,-19.857
Bahrain,BHR,2020-03-18,-21.857
Bahrain,BHR,2020-03-19,-24.143
Bahrain,BHR,2020-03-20,-26.714
Bahrain,BHR,2020-03-21,-28.286
Bahrain,BHR,2020-03-22,-30.714
Bahrain,BHR,2020-03-23,-32.571
Bahrain,BHR,2020-03-24,-34.429
Bahrain,BHR,2020-03-25,-34.857
Bahrain,BHR,2020-03-26,-36.143
Bahrain,BHR,2020-03-27,-38.571
Bahrain,BHR,2020-03-28,-40.857
Bahrain,BHR,2020-03-29,-42.571
Bahrain,BHR,2020-03-30,-44.286
Bahrain,BHR,2020-03-31,-45.571
Bahrain,BHR,2020-04-01,-47.286
Bahrain,BHR,2020-04-02,-47.571
Bahrain,BHR,2020-04-03,-46.714
Bahrain,BHR,2020-04-04,-46
Bahrain,BHR,2020-04-05,-45.143
Bahrain,BHR,2020-04-06,-44.714
Bahrain,BHR,2020-04-07,-44.714
Bahrain,BHR,2020-04-08,-44.714
Bahrain,BHR,2020-04-09,-44.571
Bahrain,BHR,2020-04-10,-43.857
Bahrain,BHR,2020-04-11,-42.714
Bahrain,BHR,2020-04-12,-41.857
Bahrain,BHR,2020-04-13,-41
Bahrain,BHR,2020-04-14,-39.857
Bahrain,BHR,2020-04-15,-38.429
Bahrain,BHR,2020-04-16,-37.429
Bahrain,BHR,2020-04-17,-37.143
Bahrain,BHR,2020-04-18,-37
Bahrain,BHR,2020-04-19,-36.857
Bahrain,BHR,2020-04-20,-36.143
Bahrain,BHR,2020-04-21,-35.429
Bahrain,BHR,2020-04-22,-34.429
Bahrain,BHR,2020-04-23,-33.857
Bahrain,BHR,2020-04-24,-35.571
Bahrain,BHR,2020-04-25,-37.714
Bahrain,BHR,2020-04-26,-39.429
Bahrain,BHR,2020-04-27,-41.429
Bahrain,BHR,2020-04-28,-43.429
Bahrain,BHR,2020-04-29,-46
Bahrain,BHR,2020-04-30,-48
